Rating,Label,Review
1.0,0,microwave delivered even two months ago used lightly mostly popcorn etc fewer total hours itwe using microwave melt butter pyrex bowl started making slight rumbling sound first thought platter seated right reseated started microwave couple seconds later arcing like crazy unplugged took butter got wonderful burning smell bonus
1.0,0,lasted days shy years seems like appliances turned temporary short term use throw away plastic junk
1.0,0,parts work tried contacting seller answerreturning today
1.0,0,stainless
1.0,0,phone shown transfers another line got hangup response website experience asked problems wants payment tech help
1.0,0,bought microwave granddaughter moved first apartment february year microwave already stopped working says buttons work dont doesnt last long
1.0,0,media could loadedi bought instead different microwave liked looks better similar price based measurements picture show led believe opening microwave inches across inches tall like inches wide inches tall talking opening entire dimensions microwave misleading used debating want return one cannot comment anything else say door seems loose exactly line flush either please see pictures
1.0,0,disliked broke within weeks
1.0,0,microwave nonfunctional right box soon plugged platter rotated stop button would stop start button anything
1.0,0,beware programmed obsolescence oven worked great first year however month anniversary start button stopped working adjusted hitting number number pad would start oven cook number minutes eliminated possibility cooking something say exactly seconds need babysit microwave things cook since buttons started break bummer hate dump oven hate thought adding landfill built last returning seems like option months days post purchase least bed bath beyond take product back year questions asked
1.0,0,product ordered th mayarrived within days set use less week light use loud buzzing sound coming inside lightthink bug zapper sounds even running still buzzing today th may minute cycle cook potato upon opening door end cooking time entire microwave made popping sound died trying several different outlets assuring proper working order im sending thing back outside oven gets extremely hot touch well running short periods time quality ive come expect farberware doubt ill purchasing small appliances future save time money get westinghouse black deckerstay far far away microwave
1.0,0,housewarming gift bought two months ago opened today handle broken cant returned
1.0,0,used home worked fine first buttons worked child lock either
1.0,0,machine incredibly noisy compared old one ten years old also rickety shakes cooking everything installed correctly thats way worst part doesnt cook well package says cook time minutes easily takes ten percent cook level ive looked online people agree well known problems
1.0,0,okay microwave however lasted shortest amount time microwave ever lasted year half stopping completely would recommend
1.0,0,looked good counter exactly wanted work plugged outlets kitchen found signs electrical life ended buying microwave walmart hard time getting around paid ups pick disappointing experience
1.0,0,horrible experience microwave despite many positive reviews listened reviews listed problems months microwave would heat properly times light turn table spins cooking food literally stone cold microwave would timeout times setting cooking time would sound continuous beep screen showing time setting went black could clear error hitting stop unplug oven wait minutes plug back clear error noticeable wear number pads others commented definitely recommended sorely regret purchase
1.0,0,inner top surface cooking area shows holes degraded areas probably material feel food cooking discovered problem contacted consumer protection agency also seeking legal resources
1.0,0,handle secured small metal pins screws top bottom bottom one broke difficult open without handle way repair superglue work way replace screw
1.0,0,microwave year old months coming even time put dangerous
1.0,0,first unit smokes inside times depending put continue using unit minutes continually cut guess bit overheats press buttons hard initiate recommend buy unit makes brand name disgrace usually make better products stay away
1.0,0,great first couple months even years pops circuit every time use really frustrating barely heats used defrost oz container minute takes like design dark grey inside worst microwave ive ever old one years worked great gave away still working great bought one wanted newer nicer looking one pretty sad buy new one
1.0,0,sounds like motor boat even yo mother hear also want white another reason buy white glass front want order line case returned almost house bound made trip lowes buy one stock wanted week deliver took chance ordered line stuck unhappy product physically able carry ups return st time sorry bought something line read reviewslesson learned hard way months caught fire purchased fire glad rid help
1.0,0,please carefully read one star reviews thing piece crap every microwave ive ever owned lasted years reason ordered new one old microwave carousel mechanism stopped working years daily use pos lasted less three months start sounds like rocks rubbed together tumbled carousel revolves exact problem reviewers purchased brick mortar would going straight back since purchased amazon deal lame warranty whatsend thing back without microwave months never purchase another farberware product definitely purchasing anything electronic amazon future
1.0,0,lasted days motor burned
1.0,0,extremely disappointed product returning different model unit cook evenly example microwaving popcorn consecutive bags first one partially cooked many kernels unpopped second back popped half kernels previous microwaves always able set time minutes cook one bag completely followed popping second back completely putting unit hitting start button would recommend farberware cu ft stainless steele countertop microwave oven
1.0,0,bought thinking good brand work properly always afraid fire using vapor comes inside heating food
1.0,0,microwave suddenly stop working turn onno power
1.0,0,need warranty upheld recommend using going amazon take money run buy better item like toshibaused maybe min per day mo light went turntable sat clock ran ok got replacement wk warranty damaged box believe return thus unwilling accept extend warranty mo loud probable original return reason mo screamed toss
1.0,0,broke months went trouble shooting still working amazon farberware help covered least year manufacturer warranty
1.0,0,two weeks take bit longer cook food im used usingi put larger baked potato oven tonight said time cook five minutes timer went whole apartment full smoke open door microwave potato fire completely charred paper nothing put plate turntable obviously thats supposed happen two weeksreturning kohls tomorrow shouldve listened instinct told get farberware theyre noted microwaves
1.0,0,let return itemi start stop start begin working
1.0,0,microwave terrible heat evenly often leaves food cold middle buttons difficult press digital display userfriendly disappointed recommend
1.0,0,literally bought month ago thing doesnt even heat anymore im asking either refund replacement first got amazing im upset angry
1.0,0,product gets hot safe use must replace safety
1.0,0,failed months noisey hell farberware run electronics anymore spectrum home appliance microwave best
1.0,0,ordered microwave broke days sent back got replacement broke weeks
1.0,0,thing loud unnerving cooking sound either beeps also loud enough hear im upstairs tv
1.0,0,worst microwave ever ive months already fried
1.0,0,happy microwave looks great heat cup water
1.0,0,box fairly destroyed packing materials pretty much disintegrated microwave looked good condition microwave even work tried different modes nothing cautious buying something seller
1.0,0,plugged running minute sudden went dark displayno light beep signal end cooking time unplugged thought maybe overheated plugged back minutesnothing outlet worked fine everything else
1.0,0,struggled stars review less years since purchased microwave like reviews replace rust issues interior entire top bubbling paint rust point flakes falling onto anything gets microwaved noticed recently bad problem going whilethe microwave job expected rusting inside probably year half two absolutely unacceptable would look elsewhere
1.0,0,weve microwave less month return started coming shut unless unplug wall disappointing
1.0,0,bad productavoid
1.0,0,happy microwave spent quite awhile research thought would great machine tried use morning number pad nonfunctional numbers push hard side numbers thought maybe son could get function properly either heat cup water using beverage button work dismayed loud machine working also due color door even though light inside microwave use cant see well terrible product opinion returning immediately
1.0,0,may trick using burnt bottom frozen brussels sprouts tried cook smokecame door opened itnothing automatic use click stop twice return time day show length time used lastit makes odd noixes used sometimes sounds like cracking plates microsafe iam usingwhy send back chance never understand
1.0,0,less year product began smoke internally even heating food correctly recommend
1.0,0,got box damage scratches plastic ring inside broke
2.0,0,takes longer heat microwaves even compared lower watt microwave also seem shortage right middle cooking flashes like aluminum like electrical discharge scares believe may gotten bad one amazons choice must one kind
2.0,0,aloha grabbed microwave oven previous hamilton beach one died prematurely three years since large size relatively inexpensive however although new faberware oven cooks food adequately heat levels wildly erratic often warps otherwise damages even microwavesafe plastic plates containers problem never experienced previous oven use ceramic plate cooking high heat foods like french fries unnecessary hassle theres lots different microwave brands available certainly never buy one poor experience
2.0,0,bad boy sounds like aircraft taking heat food dont mind home sounding like factory floor thing value dont like loud noises maybe isnt
2.0,0,simply use ample power heat quickly id inside hieght clearance smooth surface buttons sure durability preferred oster find settled instead downside annoying alarm cannot silence best solution press stop alarm opening alarm still sound two short tones buy
2.0,0,microwave looks nice right size loud im sure something wrong seems work ok
2.0,0,every time done makes times long loud beeeeep sometimes kids sleeping really loud cant stop omg feels horrible got nervous every time trying stop timer done one good thing click one number start minutes theres option make silent would perfect
2.0,0,nice looking microwave loud use im sure working right loud dont know ask
2.0,0,pretty quiet cost cute bought june started smoking literally october months purchase gave star reason
2.0,0,microwave cooks fine much quieter year old microwave replaces assumed inside oven would white like microwaves seem mistake oven charcoalcolored interior lit dim blue led light definitely dark inside imo ruins otherwise fine inexpensive oven quite disappointed
2.0,0,wobbling isnt sturdy food heats okay
2.0,0,microwave works covering inside peels rust best
2.0,0,noise
2.0,0,metal grid inside door dent inside door interior outside inside returning order hoping damage
2.0,0,decent run mill microwave good size little loud nothing offensive hundred known brand use times day average fast forward months go heat morning coffee fuse trips appliances going time flipped fuse breaker box try microwave fuse trips take microwave another room thing get see well year warranty process goes update thats done
2.0,0,loud glass plate inside wobbles
2.0,0,reason years surface inside especially glass plater started chip sure used diluted bleach shouldnt clean bummed started chip sure buy new one guess warm water vinegar maybe lemon wouldve sufficed still works didnt hold well inside blemishes coating isnt smooth
2.0,0,works sosoall items done around outside sometimes cold middle dont recommend
2.0,0,got little years sure thats norm may order get time next one im done
2.0,0,sowe received microwave may th july st amazon sending replacement know start microwave looked good course light never worked guessed stop items first able tolerate noise made first ten seconds operation sounded like pan vibrating washer spin cycle butthe noise started making june th tolerable imagine metal grating metal looked back get info contacted farberware noticed manufactured may two years old got online saw last date return amazon june th okaaaay called number provided online number called correct number redirected free emergency medical alert necklace answering yes im hung call redialed course number available service area got touch christian amazon nice helpful christian direct number farberware told model old service christian sending new two year old microwave get send one back moral story clue buy one
2.0,0,media could loadedmakes load vibrating noise started
2.0,0,love color hate noise operating dislike noise tray rotating ease slipping track detest smoke pours door removing food zapping
2.0,0,decent microwave heated items well say compact microwave would able fins smaller unit space needed somewhat loud could hear across home issue stopped working one day went completely black would expect microwave last years one buying different makemodel
2.0,0,previous one years one lasted less six months started smoking inside vent couldnt remember normal original turn table quit working guess make like used ill look different manufacturer next time around
2.0,0,happy appearance microwave soon plugged heat water loud kept rattling returned today
2.0,0,perfect size cooked foods fine issue every seconds would bliplights flickered inside sure power shortage would open door cooking steam would billow almost ventilation returning something different
2.0,0,price sale good buy attractive unit works fine really mini small medium size real negative noticeably loud operating update jan although microwave continues work spite loud hum outside panel begun getting warm suspect may die soon overheating
2.0,0,loud would returned already thrown box tryed
2.0,0,bought microwave september decent microwave owning year noticed top bubbling rusting mentioned reviewers real deep scrubbing got rid rust kept going around year mark light inside stopped working every light intermittently really dim pretty much open door id say rust issue concerning say least light coming microwaving something need watch make sure boil kind deal breaker microwave cant honestly recommend microwave even low price tag
2.0,0,makes strange noises used wish got different one
2.0,0,microwave works clearly box dropped punctured still factory actually taped microwave dented side
2.0,0,update original review unfortunately better first impression device bulb blown come find able replaced called toll free back user guide nice lady told model way replace appliance bulb take small appliance store see tools required job disappointed safety concern reached remove cup coffee reheated since unable clearly see reaching knocked cup spilling hot contents hand inside microwave hope one gets seriously burned design flaw sayinst review im really happy flimsy quality door line number panel theres dent top color bright hoping either disappointed
2.0,0,sound unit produces annoying
2.0,0,dont believe lives claim watt unit barely warms cup coffee seconds noisy emits steam opened watt emerson years outstanding unit comparison
2.0,0,first microwave runs hot never microwave hot touch reheating u believe light years old got first microwave ive microwaves lifetime know im talking thought farberware good brand mistake would recommend microwave
2.0,0,beautiful microwave way loud thought broken seen reviews broken lol microwave like thatnope loud returning back
2.0,0,recently downsized apartment needed smaller microwave particular model looking forcolor size wattage heating capacity works well style colorblack stainless looks great brand new cart however buzzing startedpurchased sounds though could crap moment never life ever write review appliance two months old unfortunate appears others issues really also appears customer service bad personally recall works many unhappy consumers boat happy
2.0,0,great size power bought model months ago started spinning door open day probably good thing checked youtube probably dollar switch fix dead unit use back get tamper resistant screws annoying
2.0,0,unhappy microwave low power absolutely heat adequately would like return powerful microwave
2.0,0,bought oven replace smaller one worked fine small larger bowlsit seemed work okay first return window closed began operating erratically turntable stops starts defrosting seems occur one side food takes x long oh well experimenters like get microwave oven transformers play withgot tired behavior bought toshiba price works way better
2.0,0,second unit purchased first one failed free monthsthis second one mouser first one
2.0,0,like microwave rating get job done quickly would expect everything else perfect feels like watts features available rating include power find strangely coincidental possible faberware knows messed engineering unit like faberware products recently bought set stainless steel pots pans like microwave also feel power generated desired
2.0,0,product heats good loud running
2.0,0,like everything microwave except loud buzzing noise guess well see long lasts
2.0,0,bought backup replacement works well enough two annoying features noise level incredibly bad may bad unit may way comes well decide shortly whether return something seldom done ding goes open microwave door keeps dinging full five times cut door openedit probably makes sense pay competing low end toshiba model amazon chose farberware model week shorter delivery date microwave oven aint working
2.0,0,day late return going charity touch pad small flimsy construction dark gray interior assume import factories excess battleship gray paint enough interior lightjust another cheap plannedobsolescent soontobelandfill item
2.0,0,works great looks good loud working brand new week old stars loud buzzing
2.0,0,works ok darned thing slides counter wife open door last unit door opened lever pushed microwave dancing place door opened studied picture amazon closelywhat really annoyed making popcorn demands know weight popcorn popping sorry scale kitchen thot pretty clunky design old machine button popcorn took doubt replace get another farberware
2.0,0,say im dissatisfied understatement two years old decided spark press start thank goodness year old wasnt using loved microwave perfect size right color easy use touchpad sparks exterior back side
2.0,0,works however good thing bought spare forgot read reviews passed purchase buyer beware package came damaged packed shipping imo expecting last
2.0,0,bit year owning issues light started flicker like disco use would glow steady flicker every use customer service countless emails numerous phonecalls hold minutes time found made able replace bulb really barely year great realize often need bulb never years using many different microwaves light gone one hard pass one farberware microwave
2.0,0,works heats food unevenly old microwave college much cheaper worked much better one looks nice doesnt perform well suggest finding different microwave
2.0,0,ive microwave almost year recently started thing cooks seconds cooking seconds goes back cooking timer still ticking makes things take way longer cook things like popcorn need constant heat cook correctly lots kernels left bag even mins microwave guess works still pretty annoying
2.0,0,unit good looking eager start unfortunately thats noticed low drone hum followed loud buzzing sound clearly normal returned suspect defective magnetroni also add unit seemed bit flimsy especially door alone would served warning farberware quality enough return iti would recommend farberware microwave future
2.0,0,good kitchen tool loud stop working use much overheats lucky last year
2.0,0,loud start turntable doesnt work properly takes three minutes heat cup coffee work get turntable turn little mechanism plate stuck microwave loud start settles bit really cook like w microwave takes twice long panasonic years wish sent back first days
2.0,0,plates bowls get hotter food microwave food refrigerator even frozen food highest level impresssd especially cost
2.0,0,microwave kitchen turn tv living roomnoisy hellsounds like metal grinding metalits nice looking works well easy use stand noise
2.0,0,microwave wat expected wrong watts
2.0,0,put tv dinner minutes still frozen middle defrost first cook may good heat drink warm plate
2.0,0,purchased april nd died smoking death january th lived short life year months roughly kinda expected got years goldstar purchased years recent kenmore purchased unit wifes year old mother used infrequently sat free space counter top plenty ventilation space sides much offbrands
2.0,0,microwave worked great first seemed heat evenly quickly year developed slight electrical wine plugged running six months later mid way though heating food started smell strongly burnt plastic fried electronics immediately unplugged food inside still smelled fine knew microwave given would recommend unit still gave starts worked well completely gave
2.0,0,cant safe inside enamel cooking rust underneath although didnt start yrs use feel never happened
2.0,0,loved color loved easy use bit loud okay okay years normal use family four interior ceiling microwave burnt peeling trust anymore replace really really sucks previous microwave different brand stuck around us long white plastic yellowed age expected farberware
2.0,0,would like enamel interior especially begins rust liquid heated leave vapor long rust enamel rust create hole radiation seeping makes wary manufacturer seller
2.0,0,description said stainless steel inch border around face micro wave stainless steel microwave believe false advertising looking cheap microwave alright job means purchase microwave looking high quality stainless steel microwave actually stainless steel buy product
2.0,0,bought thought ok till set minutes high minutes light inside started flickering outlet plugged became red hot shut minutes resume microwaving happened thought nothing stupid returned late kind noisey big deal definetly recommend farberware microwave
2.0,0,im disappointed purchase bought new may started problems november use longer turn barely heats food im extremely upset didnt even year dont really recommend unless better luck
2.0,0,im disappointed unit bought replace existing farberware microwave finally failed couldnt shock lousy model looks nice running sounds absolutely horrible almost going explode even light makes huming noise door open unit isnt runningid return stupid threw box actually using complete junk cant believe wasted money
2.0,0,little disappointedpros door handle rather push buttonmakes large bag popcorn perfectlycons unable use timer cook features timethe done cooking chime stop door openedvery noisycant see well doorcooks much slower watt microwave used maybe watts makes big difference
2.0,0,bought years ago light stopped working year ago tonight totally died im sorry think product last longer
2.0,0,product returned months completely stopped heating
2.0,0,like microwave ovens overall cheap feel materials marginal best even price point im mostly underwhelmed looks nicer works ok less units door line exactly rest trim right side try push door right side turns microwave apparent reason came dent side although box damaged received hmmm im keeping box case something else happens
2.0,0,microwave automatic shut function heats burn house thats great except heats time try microwaving two bags steamed veggies thing throws towel gave two stars quantity frozen veggies microwave gets dramatic gives plus side looks great kitchen quick buttons cool
2.0,0,ive microwave less two weeks power went plugged grounded plug steamed vegetables power went plug ins reset button went clicked got pushed back microwave gets power plug kitchen checked fuse box everything else working mentioned noisiest microwave ive ever heard
2.0,0,small microwave quiet works great use daily take lot room small galley kitchen powerful easy use
2.0,0,used short time making loud noise thought maybe turntable wasnt working properly seems turn ok sometimes im afraid might blow im sure loud
2.0,0,thing seems like missing parts door seems loose loud use poor quality cute guess dont recommend
2.0,0,returned due loud hum often heard using legitimately concerned safety
2.0,0,noise
2.0,0,seemed okay first brought looking another one got one february little year later need new one
2.0,0,works like charm noise level worse microwave owned classy lookingupdate years old bulb flickering replaceable microwaves years never happened would buy flickering really aggravating cooking door opened
2.0,0,great microwave power isnt strong makes buzzing noises annoying good apartment student etc bad home someone wanting good quality microwave lasts part actual kitchen set
2.0,0,purchased one mom christmas present work tried several settings heat cup tea remained cold come book troubleshooting amazon awesome replacing unit delivered free charge original returned free charge update get new one running
2.0,0,microwave looks great worked great months making horrible grinding squealing noises used course support window closed purchase left high dry figure disappointed product broke quickly utilize heavily pretty paperweight
2.0,0,giving two stars quality mediocre best handle broke months normal use double checked super heroes house normally rip handles things
2.0,0,beautiful color noisy put sadly read comments light bulb months started flickering going ridiculously replace would buy
2.0,0,cheaply made spent dollars better unit plastic covering start button torn six weeks use
2.0,0,extremely loud bought put new house moved late send back definitely would
2.0,0,pretty familiar microwaves however loudest microwave ever heard asked adult daughters listen agreed obnoxious perhaps model defective returned got different brand
2.0,0,stars microwave handle hard open definitely need two hands otherwise would pull right counter like heat coffee careful fill way spill try pry door open thought maybe latch would loosen time months change
2.0,0,bought last may exactly months past limited warranty cleaning saw paint peeling rusting disgusting never microwave disappointed position buy another right
2.0,0,microwave decently powerful however loudest microwave ever owned seems like door somewhat loose something vibrates loudly quelled push
2.0,0,loud
2.0,0,purchased micowave oven waiting warranty replacement oven another brandthe task heating food takes twice long heat foodit better nothingand price reasonable
2.0,0,loudest microwave ever heard hate using noise actually hurts head look nice works well cant give stars due obnoxiously loud buzzing
2.0,0,microwave months already membrane commonly used places keypad bubbling another issue front door displays kenwood rather farberware even though label back says farberware
2.0,0,loud feel like last
2.0,0,really like simple use months average use makes loud noise sounds like turntable making noise occasionally smoke coming inside top
2.0,0,three half months left number time display stopped working also noisiest microwave oven ive ever owned
2.0,0,normally love faberware products came scratched pad surface looked like used box never opened interior perfect dark grey tends hide food splattered real plusthe features wonderfuleasy convenient
3.0,0,love red color ease operation however really tired almost always defect nearly every applicance days thank allowing china cheapen us product consumption microwave clock defective reset every couple hours moves ahead hours moved new home much friend destroyed box came would returned replacement tired returns defects also beware another applicance issuggested went ahead also ordered toaster supposed match color wise
3.0,0,mention microwave loudtheres quiet mode stuck incessant beeping stop open hit buttonthe light useless cannot see inside onafter yrs machine plate cracked rotates continuously even open door think thats supposed happenthe coating inside started wear spots odd use mild dish washing liquid clean one time ol vinegar trick left permanent water spots coating steam vinegar microwaveno matter quiet way close door sounds like angry slamming microwave every single timeotherwise pretty whitestainless steel version nicest looking microwave market use defrost constantly works well use buttons really cannot comment useful pizza button microwaves fineid give higher rating loud coating stayed plate would stop rotating opened door also think supposed buy new one every yrsso sad pretty
3.0,0,works advertised compact fits nicely limited spacehowever beeping alert loud cant reduced disabled priced right might something live ill try
3.0,0,great microwave great price microwave makes loud noise running
3.0,0,works exactly microwave ought problem long loud beeping time runs stop open door hit cancel also way lessen volume mute signal
3.0,0,black interior stops tiny led distributing light dark insidei got white exterior model nice looking bright white mesh window prevented mefrom seeing something boiling turn kitchen light get curtain darken kitchen could see inside
3.0,0,unit loud runningi would return itbut im lazy
3.0,0,microwave came dented wanting product damage freenot happy might send back get replacement work
3.0,0,works fine warned pretty loud though
3.0,0,handle broke within two months theres two adults house wasnt chance abuse went ahead fixed putting bolt apoxy since completely shattered inside cheap junk
3.0,0,radiation beeper goes feet awaymy old microwave radiation area feet away got beep
3.0,0,bought months ago last month inside light failed week buzzer stopped working far microwave works buttons led work expect lastthe warranty lifetime however pay ship company wait weeks replacement may honored depending factors use theproduct product purchased purchased product imo warranty scam
3.0,0,media could loadedbeautiful microwave listened reviews loud technically doesnt affect performance going keep hopefully lasts long time see guess controls clear power good bit heavy annoying loud sound needed
3.0,0,easy uselots powerthe turntable noisy tried cleaning every piece well avail makes grinding noise new already noisy
3.0,0,loud sounds like maybe magnetron already going upon arrival needed temporary situation worth contacting manufacturer would suggest look elsewhere need good microwave last long time hopeful one hold
3.0,0,good size looks great noisy running expected better technology new appliance
3.0,0,good product loud
3.0,0,hum motor microwave concerning reading reviews guess common quite loud loudness prompts rating love led light inside shows cooking works well fits space
3.0,0,microwave good size decent price amazon day however best microwave makes loud grinding noises mentioned others received mine almost like motor needs type lubricant fortunately planning use often
3.0,0,cant go line register warranty need call noisy seems ok cooking easy use day
3.0,0,received oven time good condition look feel good fits kitchen appliances gave three star rating performance issues none areas spec considered returnable non performance reasons per advertisement user manual specs noticed three areas concern first noise power cooking starts hear louder last unit replaced transformer hum gets even louder microwavetube inside turns heat food along metal enclosure unit amplifies inside transformer hum sound creates second first think big deal turns inconvenience position cup bowel plate stops heating done last unit time stopped direction placed startup helpful heating coffee soup anything handles grab right front opening door thought anyway wrong unit frustrating retrieving heated item many stop back end oven end reach way remove also noticed total power watts better watt old unit indeed takes longer average time heat item meaning power job sure equals energy used costs run unit taking us time get use understand sure want return yet use much quieter unit coffee morning table contact manufacture think much us said may performing per spec know microwave unit going back cost almost half unit cost shipping go figure star unit us good luck items amazon sure
3.0,0,love ease use red color vibrant machine quiet thin minute buttons work resigned living since device heavy fuss return nice
3.0,0,little noisy otherwise looks good runs well
3.0,0,microwave lasted yr mth peeling corrosion would suggest adding warranty purchasing product
3.0,0,microwave cooks evenly fairly quiet unfortunately display started messing month photo shows clock read faberware offered refund replacement bad prices gone gave stars actual microwave works well
3.0,0,would star review panel right thats meant protect internals bizarre looks feels like cardboard naturally took thinking part packing ripped cause basically cardboard taking cant find replacement microwave risk still works fine everything ive read significantly decrease lifespan microwave important piece made different material maybe screwed least warning bad design choice feels almost intentional
3.0,0,machine pretty color heating favorable lots extra times added time black face corner lifting machine
3.0,0,turntable wobbles bit little noisy last microwave deal breaker
3.0,0,sticker ensuring microwave door didnt open guess went remove glue left took paint right werent cured something disappointed heavy huge hassle take ups store suppose ill cover black marker something buy refurbished one either bought new
3.0,0,works fine makes lot noise
3.0,0,unpacked microwave door looked higher frame small dents door top tried microwave successfully heated water could see inside light dim last microwaves always bright light could see cooking impossible see one microwave lookes nice handle flimsy metal part handle bends hold overall mistake buy faberware usually good brand returning
3.0,0,sure long last mine lasted years worked great disappointed
3.0,0,works ok loudfor microwave almost makes think something wrong wed probably return cup wattage one would fit prebuilt cabinet spaceit works fine preset buttons handy
3.0,0,microwave looks nice makes much noise compared old one start wonder sealing properly door moves bit pushing also level counter put something one leg easy use numbers function keys printed small enjoy hearing noise makes annoying
3.0,0,although much like microwave like high wattage size larger rotating glass dish oven capacity noise level way high cant remember ever louder microwave including countertop overtherange models ive owned maybe would changed mind purchasing known
3.0,0,door opening closing loud clunk operating hums loud vibrates wall panels press hand side top gets little bit quieter technology days sophisticated enough produce simple quiet microwaveother wise good looking functions well id say size medium
3.0,0,fair years still working ok yes comments quality correct price fair amazon choice since newer models better build available similar priceplastic buttons wear months still functionfor cheap simple microwave acceptable chinese mass market branded farberware imported edge consumer brandscons first overall flimsy build door metal turntable ring control panel basics would expect last long frequent use much louder others ive owned used bearable light dim dark interior allow user see front glass barely see even opened control panel backlit need bright area see keys door latch flimsy plastic would expect last long even grease put bottom hooks open smoother also short power cord must withing inches power outlet add good extension cordpros clean attractive style trim stainless strips average dimensions fits well counters interior full cu ft fairly large plates pots fit fine expect larger platters tall items fitoverall averageacceptable basic microwave light use simple cooking functions advised light useless see front window loud operation flimsy door overall build inexpensive unit job time tell durability
3.0,0,microwave similar older one easy use motor makes lot noise especially first starts
3.0,0,works great noisier old one control panel doesnt light id still buy
3.0,0,warranty went april th went april th mad last microwave lasted years
3.0,0,first couple months went great started notice issues namely buttons already getting difficult push may respond press repeatedly really hardthe issue prompted coming back lower stars review lately noise glitchy loud random one long nonstop tone instead usual signal sometimes continues beep nonstop open close door several times stopclear button nothing stop time able find way turn sound cook food stop microwave time unplug annoyed loud noises might one
3.0,0,kinda loud really wattage struggles heat well one replaced easy silence beep thought getting got
3.0,0,microwave sleek looking lots power options various cooking need finding takes longer cook items power level old microwave bit dis appointing light inside could brighter noise level bit less
3.0,0,cooks food fine bit loud though feels little cheap well like said title looks good need stainless steel appliances
3.0,0,worked great years recently started malfunctioning started occasionally frequently everytime use blows entire houses electrical box switch fuse breaker box
3.0,0,product described stainless steel exterior interior actuality outside black gray painted steel chrome interior gray plastic stainless steel aspect important used restaurant aware
3.0,0,didnt stay even counter
3.0,0,noisy creates lot steam even food covered careful opening door led functionality could lot better
3.0,0,core reason purchase microwaves use parts shoot best price unit job gonna call ps wattage
3.0,0,rattles sound nice starts beep beep times even door opened nice others sleeping tempted return likely give away replace
3.0,0,ive never microwave sound loud honestly sounds like going explode got replacement believe could sound way wrong meant sound like going explode lol really like supereasy button features like secs start button main reason bought microwave beside reviews enough homework noise guy would think day age could get microwave quiet sound like might break moment lol
3.0,0,much smaller expected
3.0,0,disappointed several reasons first received wrong color ordered stainless steel received black one silver colored trim front see box dont think people shipping could tell also got replace previous one money doesnt work well example previous one could put side dish heat microwave use kitchen timer screen time use one time also didnt come directions finally reviewers right unit noisy
3.0,0,like loud running
3.0,0,would nice didnt spend minutes getting tape residue process scratched thats nice nice microwave looks nice big
3.0,0,came damaged box microwave powerful previous watt microwave noisy feels cheap cant really believe actually made farberware
3.0,0,ok microwave standard top line noisy
3.0,0,little works sometimes decides heat tray go around smoothly makes lot noise wont buy
3.0,0,top dent took box
3.0,0,works expected loud loud hum hear rooms almost point annoying
3.0,0,makes loud vibrating noise running
3.0,0,interior space smaller anticeapated poor fit finish
3.0,0,outer case microwave vibrates horribly going find weight lay top see quieten downupdate old pound barbell weight laying top old potholder centered top microwave worked perfectly shame person go measures brand new microwave
3.0,0,like microwave lack power get one walmart cheaper
3.0,0,definitely quiet device much louder one replaced
3.0,0,loudmy cats scared noisethy run away opening door turning onworking good look great loud small appliances
3.0,0,easy clean cant put like minute fifteen th bracket wasnt aware started using work well dont like cant put specific times cook food
3.0,0,exactly wanted well designed front panel speed options smaller last giant plus works great would given stars loud animals leave room louder garbage disposal starts know mechanical geardrive rotating plate leave room well great unit people want talk ill get used eventually shipping service getting unit timely manner fast efficient stars thatmonth update stars max unit still loud especially startup continues bump clang thump works noise comes inside unit old unit heated cold cup coffee minute unit watt difference takes minutes keeping old unit try fix sure wish new one worked better longer need size functions etc old unit needs melting butter heating coffee love size
3.0,0,delivered box crushed retaped amazon tape big concern lifting box could feel lots oil leaked underneath concerning toxic smelling minute test cup water seems function fine anyone know oil obviously dislodged internal workings cause returning concern broken microwave beautiful color deep red front black elsewhere good mediumlarge size features want
3.0,0,closing door loud runs loud well
3.0,0,works ok hate small intensive buttons hard push small old guy eyes reset stop
3.0,0,really like look microwave white stainless steel exactly wanted watts high performance running loud many options heat specific items sure would come expensive model like able personalize beeping reminder unit sum price good value decent microwave downside would loudness also takes counter space full size dishwasher give idea space requirements
3.0,0,loved arrived beautiful runs smoothly motor fan quiet month started making horrible noise sounds like popcorn popping turntable going around fact something turntable fitting properly fitting correct turntable embarrassing maddening hate using known way would purchased one used think farberware great product wrong
3.0,0,media could loadedi purchased microwave replace smaller one christmas noticed peeling popping sound three months later getting worse made quality material first time ive ever seen something like happen im disappointed
3.0,0,looking microwave finally got fits well space large face easy use thing im fan noise noticed noise couple weeks purchased
3.0,0,bought six months ago works well terms making food warm seems aboveaverage comes power output however feels looks cheap bought stainless steel look would theoretically match stainless appliances new apartment match really additionally wearing well start buttons two used often starting crack become permanently indented im sure long theyll continue workits also loud first time turned startled loud stopped immediatelyi might use microwave times week tops usually far less expect last year need unit going use occasionally rec room something good buy otherwise look elsewhere
3.0,0,purchased microwave october worked well time recent weeks started smoke microwaving smaller amounts food ive also noticed paint top cooking area becoming rusty peeling away wipe microwave weekly regularly leave open dry seems unreasonableoverall expect purchases kitchen appliances last longer months buy brand
3.0,0,loud annoying loud seems work fine looks nice seems cheaply made im keeping backup much hassle return amazon suppliers make return process difficult especially located rural area drive nearest ups hub miles round trip thanks
3.0,0,bought matches kitchen appliances noisy
3.0,0,microwave loud works crazy loud
