rating,review
2,"Only lasted me 3 years, part of touch panel stopped workingI have to unplug it each time I need to clear the cook time/clock."
2,"This microwave is horrible, 20 minutes to thaw out a pound of meat. Pops half a bag of popcorn then start burning it 2 minutes to warm up a corn dog.  This microwave is no good"
2,I have never used a microwave whose buttons were soooooooo hard to press. literally took all my strength
2,"Okay, so yes, it is inexpensive, that's why I bought it mainly, but you know the saying, ""you get what you pay for"". It is so difficult to click open. I dread it every single time.Also, ever single time I put a TV type dinner in there and let's say the dinner says ""cook for 2 1/2 minutes"", well, I have to add at least another minute or TWO every single time or it is still cold in some parts. That can be dangerous with foods like chicken.  But it will warm your food and your water for coffee, hit two minutes for coffee. The biggest pain is that button to open it. I have to push sooo hard to get it to snap the door open and the oven slides backwards. I have this thing now where I hold on to the top of the oven while I push the latch button. That makes me say, buy the more expensive one and hope that it is more user friendly. It will be worth it."
2,"It seems to me they should make the top higher. The inside space is small. It is low power, but that's okay because the benefit is that it draws less current. I don't like bigger ones because of that.Update: After using this 700W model for a while, I find that pressing the buttons is annoying. They are black and hard to see, and finding the right spot to press is pretty difficult. Plus, the door is hard to open as others have said."
2,A couple months in and this thing is already dying. It is also quite anemic - it is advertised as 900w but is probably closer to 600w.
2,The volts are to low!  Takes twice or more as long to cook per instructions!  Not worth the money!
2,"This works and that's about it.  I bought it because it fits the space and my Sharp wore out after 2 million uses...and they don't make that model any longer :(  This heats but is a crappy machine, a million functions but hard to use, figure out and NOT NECESSARY, just need it to reheat & heat food, oh and did I mention how loud it is?  Just and added perk... NOT!  Buy a  SHARP or TOSHIBA and get better quality, might cost more but it's worth it!!!"
2,"We have had this microwave for a couple months. Other than not needing to dirty a pot, this does not take any less time than something would on the stove. I am currently waiting for it to reheat my soup. We are at 14 minutes so far. It will not fully pop a bag of popcorn. Unless you have no other option, I would look elsewhere."
2,I previously owned an Amazon basics microwave that was perfect. I would type in times like 99 and 20 all the time. With this microwave you have to first press the time cook button before you can enter in the time. just annoying extra step. And the buttons are less sensitive than the previous microwave I own so you really have to press them firmly.
2,"So this review is coming after almost 2 years of ownership.I use the microwave about once a day to heat up coffee or left overs. Its not that powerful so it takes about 2 mins to heat up a cup of coffee and more if you're doing leftovers.Whats not good and the main reason I am posting this review is that the paint or coating on the inside ceiling of the microwave is peeling and falling off.Thankfully I cover my food w a paper towel when heating food up. Im not as thoughtful when heating up liquids. And thats what happened. A piece of the paint or coating got into my coffee.Pics for reference.To be clear, there is no food on the ceiling. That's the breakdown of the covering/paint.I am pretty ocd about cleanliness so its possible the  multi purpose cleaners I use contributed to that. I also use white vinegar. Nevertheless time for a new microwave."
2,"Our old microwave stopped functioning mid-morning and needed something same day delivery. Our older model was fantastic, lasted many years but the same replacement model was not available til later in the week and we couldn't wait that long. I relied on this company reputation for great products but would never buy this brand again-at least in microwaves. It takes much longer to defrost and cook than previous microwave. An item we defrost daily that used to take :45 seconds takes almost two minutes in this and leaves a remaining odor which previous micro didn't. We are stuck with it for now, but as soon as possible will be changing it out for our old brand. Really disappointing."
2,"I wanted a small microwave unit for my counter. I chose Black & Decker because of the brand successes.This is small, but too small for even a bag of microwave popcorn! Also, the buttons are difficult to get to respond. It takes 3 or 4 tries to get what I am pressing entered. And NOISY! OMG! is it noisy! If I could return it, I would but I've had it longer than the return policy allows. The only reason I didn't consider returning it sooner is because I figured the buttons just needed breaking in and I could live with the other issues. But, seriously, the buttons and the noise are driving me crazy!"
2,"This microwave looks great and fits perfectly in a small corner in my kitchen. It also JUST fits my largest plates/bowls perfectly. However, it has a couple issues. First, the biggest, is after using it for a couple weeks microwave lunch plates (covered with a paper towel), some spots on the inside walls formed with mold. It seems that the microwave doesn't evacuate steam from the small space well (weak fan or needs to run longer?). After cleaning the inside thoroughly, I've been leaving the door open for 10-15min after each use but expect this to kill the light bulb pretty quick. Second, the buttons can be kinda hard to press and hit or miss on responding depending on where you press."
2,Item was too small would not accommodate bacon cooker
2,Just be sure you know what you're looking for in a microwave. This is small and relatively weak (terrible at popping corn).
2,I've had it for about 6 months. The heating element is starting to go out.
2,"Okay so this microwave does the job, I actually have no complaints about it microwaving food, BUT I've never see this in a microwave, if you microwave anything with moisture or water, when it's done the water condenses all over the inside of the microwave and so there are just drops of water all over the inside, it gets sopping wet and no this is not from overheating water and it exploding, it just does this! And since the moisture just apparently gets stuck there,  the inside begins to smell rancid, it smells like urine. I clean it constantly, I have never had to clean a microwave this many times. It's so odd and gross!"
2,Looks nice and works okay but interior light stopped working in only 1 week!!!!Disappointed
2,I should have gotten a larger oven. This one is much smaller than I like.
2,"This is such a wimpy microwave. Takes many, many more minutes to do things than my old one. It’s also small, but that was probably evident had I looked at the dimensions."
2,"I bought this October 2021.Paint is bubbling, then chipping.I guess I should make sure there are no sparks!!!!"
2,"Internal specifics see below lead you to believe cavity will hold aup to 12 inch plate not the case our 10.5 inch plate would not fit in the cavity. ""Internal dimensions: 12.05” x 11.97” x 8.11” (W*D*H)"" it's there statement on the site."
2,"Hello,I am sending this message to notify you that my microwave has become a hazard and I will need a replacement. Recently when I had used the microwave, I had placed my food in it per usual, and moved away from it to attend to my work when after some time I had smelled something peculiar. When I went to go check on the microwave, I had seen smoke was rising profusely from the exits. After doing my best to clean it, it still smells excessively of smoke and when I tried to use it once again after the incident, I had seen what looked like smoke formulating inside of it. I am concerned that by continuing to try to use the microwave it may cause a fire, and I do not feel safe having it with the state it is in now. Is it possible that you could please send me a replacement? I sincerely appreciate your assistance."
2,Surprised and disappointed to find this too small for microwave popcorn.  The bag touches the sides and can’t rotate. Popcorn gets part burned and part unpopped. Found this out too late to return. 😕
2,"After the paint/lining failed, the microwave produces sparks and is failed."
2,"We moved from a house with a built-in microwave to one without. We needed a small countertop microwave for things like melting butter and reheating leftovers. Maybe it's unfair to compare this microwave to a built-in, but it takes three times as long to heat something. We are also having an occasional problem with ours where it will kind of freak out when you try to input time, and it makes the beep tone and won't stop. Pressing keys doesn't do anything. Unplugging it helps, until the next time it happens. We've only had it about six weeks, which seems to be par for the course with mass produced, made in China electronics."
2,"This is a tiny, low-powered microwave, which I was expecting.  I wasn't expecting the paint to start bubbling and peeling within a couple of months, and for the inside to start to rust along the edges.  I've had it for a year and a half now, the the paint is  bubbled and peeling on the top and bottom, and is scraped off where the wheels are for the dish.  It's impossible to clean now, and I plan to replace it.  This was not a good purchase."
2,Plate always slides off. Too deprivation. And started smoking after a year and a half
2,"Even on the highest power setting, it takes forever to heat stuff up. That said, it does eventually heat, but it took 5 minutes to heat up a 4 minute Healthy Choice meal. As long as you’re willing to mix and reheat a couple of times, this is great for small spaces."
2,"Bought this micro wave back in April of 2021, today, May 12, 2022,  it decided to spark and die.  Not sure of the life span of microwaves these days, had one before this pruchase that lasted for several years, I thought this item would have lasted longer too.This had a lot of good reviews when I bought it, not sure if this is a ""one off situation""."
2,A year and weeks in this one broke on us... buy at your own risk.
2,The display is broken. The lights for the first two digits don't show.
2,"This microwave takes 3x as long to heat anything as my old microwave. It creates steam and every time you take something out (no matter what it is), it seems that there is a pool of water in the bottom. It has no interior light and doesn’t have a reminder beep to take food out. I do like that it takes up less counter space but overall not worth it. Spend a few more bucks and get a decent microwave."
2,"1. I use the microwave mainly for warming up leftovers and meals, and for popcorn.2. I am 80 and the numbers and words are too small to see.3. I could return it, but I've used it for a week and the others won't fit in the space I have for it.4. It looks easy to clean, but I haven't cleaned it yet.At my age, I would definitely buy one with a handle to open the door, as I don't need a child lock."
2,"First impression: looks good, the controls are easy to use, the price is low.But... it has some problems. It doesn't cook evenly. The first thing I tried, was a frozen Burrito. After 2 minutes I could see cheese melting out of the ends. Nothing unusual with that.  After I cut into it, I found the center, was still frozen.Granted, this is a low power oven, so I gave it another 30 Seconds. But still the center was frozen and the ends were very hot.I gave it away and bought a GE that was a little bigger and has more power."
2,This microwave arrive all dented up. It has a huge dent on the bottom left side where the vents are. The front key pad has a large bubble under the numbers also.
2,Good size and functions but buttons are very difficult to use. Wouldn’t but again.
2,My only issue is it has a very low power level which it probably states I just didn’t pay attention lol so it takes awhile to heat things up in comparison to my last one !
2,"It heats things fine, but gets weirdly wet on the inside, have to wipe it out constantly."
2,It didn't even last a year! Horrible!
2,"The buttons are hard to use, you have to press hard on them to work. The glass plate doesn't stay in place and makes a lot of noise.  This is a mess when cooking and heating up food."
2,"Good size, does not take up too much space, but it does not heat up food well. Will be returning."
2,This microwave was smaller than I expected. I measured the space and bought the size I thought was closest but it is too small.  It holds a coffee cup. Doesn’t hold my  microwave popcorn maker.My real problem is the device constantly smells burnt. I have washed it out several times and it still always has a burnt smell.I think I will soon buy a different model that better meets my needs.
2,"It's very light, so when you push the bar to open it the whole thing moves back. Also it is not airtight. Found a spider I inside, and another between the glass and the digital numbers."
2,"We were having trouble finding a compact microwave that could accommodate our 11 inch plates. Thought this one would be a winner based on the dimensions listed online. While the interior dimensions were accurate, the actual opening of the door was smaller and the plate could only fit through if heavily tilted. Not exactly what you want for a plate loaded up with food. Outside of this, it seemed to be a fine microwave."
2,"Nice, compact microwave BUT… it didn’t even last 8 months! It sputtered, smoked and flashed and…done."
2,THE BUZZER IS LOUD AND CONTINOUS. CANNOT BE STOPPED BY JUST SHUTTING DOOR ...NOISE GOES ON AND ON.CHILD LOCK BUZZER IS A PAIN!!! NOT NEEDED.  NEVER HAD ONE ON ANY OTHER MICROWAVE.A BAD IDEA!!!! beep  beep  beep  beep  etc!!!!
2,Works well for cooking.  I dislike the way the plate does not stay in place.  Got to fix it with every use.  I dislike that the inside stays wet after use.  I would not buy this item again.
2,"This microwave is very small, it works fine but smaller than expected"
2,"Purchased it as a wedding gift for my cousin. Had it shipped to her,  it was received with scratches and a ding on the front. :("
2,"I donot like the face that part of this product does not work and I have no recourse, I have to buy another one.  that really sucks."
2,"too dam small, this will suspend all buying from AMAZON"
2,"Ive had this microwave for less than 6 months and the door button has already stopped working. You have to really ""work""  the button and help the door open with other hand. Id like a refund/replacement."
2,Umm. Product is meh. I have to go out and buy another one. Its over priced if you ask me and it took forever to get here. But it works for now.
2,"Cheap price. However, what took two minutes to heat in my old microwave now takes 6-8 minutes. I’d return it if we weren’t going to redo the kitchen in the next year. Would never recommend this product."
2,It had a dent when we first opened it up so returned it.
2,Product is totally wet inside with condensation after use
2,Stopped working within six months.
2,Again..another reason to not buy appliances on line...takes 3 minutes to warm up french toast ..the thing has no power and barely enough space to insert plate
2,I bought this for my mom as a gift to replace her old microwave and she is so disappointed. It's hard to open and not as user friendly as the one she owned before.
2,We used it to make popcorn using the icon for popcorn but it didn’t pop most of it so we add 30 second and it burned it. It makes uncomfortable noise
2,"Started beeping and wouldn't stop until I unplugged it, after only 3 days of use.  I returned it and purchased a totally different brand, directly from a brick and mortar store."
2,The picture is misleading. The one for the price is not that big
2,The tray doesn't  stay seated.  A lot of moisture  collects  in side.  Steam escapes throu door .
2,Terriable microwave:Slides all overButtons not lightedButtons hard to activate  especially  to openOnly ordsred because i could not go to Best Buy  because of the VirusDO NOT BUY
2,Worked fine for a year; looks nice on the counter.The numeric pad died after one year of moderate use.  Never had this happen before but I guess I got a lemon.
2,The right size but takes forever to heat anything. Like 6 min for one bowl of pasta.
2,"Underpowered, takes 2x longer than other microwaves. Not recommended."
2,This microwave is very very very weak. It takes several minutes to heat even a small bowl of soup and then sometimes it’s still only luke warm. If I could return this I would.
2,"This microwave has very little power and takes forever to warm up anything. I bought it for the compact size, but I didn't realize it would be so weak."
2,"Looks nice, perfect size and effective."
2,This is a perfect microwave for someone stuck in a Tiny House Nation Episode! RV & Camper owners would love this item! Everyone else buy 1000 watts or more.
2,I knew .7 cu ft would be small but this sucker is tiny. Anything larger than a saucer wont fit/spin on the microwave plate. Ended up sending it back.
2,"It’s smaller than I expected.  It may work well for a dorm, but not fir using dinner plates.☹️"
2,"I ran this microwave more than 15 minutes and it started to melt, it smelled like burning plastic.  buyer beware."
2,It was too little for my needs.
2,Weak! The things I used to cook in 3 minutes now take 6 minutes.. this micro has no power
2,Cheap. Buy something better
2,Don’t waist your money on this one.
2,Didn’t expect it to be so small!!
2,"Horrible, worse than a hotel microwave!"
2,Smaller than I expected for the pricing
2,It was smaller than I wanted
2,The interior starting smelling like rotten garbage after a while. Have had to discontinue use.
2,Item too small
2,This is a cool buy it works when it’s taken care of…it’s either your food will not be warm after a year or it will stop working in general…I didn’t buy it from Amazon but just saying the brand is giving you what it’s worth. Mines basically stopped working after a year
2,"bought this back in 2020, everything works 3 years later. But now I have to throw it out because it is starting to RUST. Around the door and the framing the door rests against."
3,The only drawback is no handle on it. Hard to open and shuts loudly.
3,"Pros: Good power, fits into the space I have. Cons:  1) The glass plate has notches that fit into corresponding notches on the bottom of the unit, but the fit is not tight enough. The plate easily becomes unstable with heavier foods on top of it. 2) The beeper sounds 5 times, even if I've opened the door and taken out the food. 3) The light stays on until I close the door. If I leave the door ajar, the light stays on until I close the door. 4) The smaller interior cavity means that fewer items can fit into the space. My past microwave fit into the same small space I have, but it had a larger cavity."
3,"The microwave is so light and the feet are not sticky.  Pushing any button had it sliding around.  I stuck a huge mousepad under it to fix it.  Um, did anyone test this device?"
3,"Bought this because of the weight, I am FM not strong with some health problems. Wished I got a different one that was almost the same weight. Size is what I expected. Easy to use. Big problem is that the glass turntable keeps popping off. Even weight on plate, plate not heavy, not interfering with it turning. Still pops off. Works with small item that is in the middle of turntable. Went to defrost chicken cutlets and had to do one at a time.  Those reasons why I put one star on easy to use and 3 stars of overall rating."
3,"I purchased this microwave back in 2020 after getting divorced. Now 3 years later, I am experiencing the paint bubble under the turntable and the strip of paint behind the door separating as a whole on the flat vertical surface. This microwave was mainly used 3 to 4 times per week and cleaned regularly. While inexpensive, I would expect an appliance to have a life cycle of more than 3 years."
3,Cooks well.. but very loud 📢
3,"I wanted a smaller microwave. This is tiny and  small portions take much longer to heat. I knew there’d be a difference, but it takes 3 or 4 times longer!"
3,"I had a tough time finding a space where this microwave could sit because the electric cord/plug is very big and bulky, in comparison to the size of the appliance.  The microwave, itself, met my expectation on size, but I had no clue that the cord/plug would be as bulky (large) as it is/sticks out as far as it does - which precludes me from placing it in a small corner location. Unfortunately, I can't return it because the box in which it arrived was ""soiled"" by painters, or I would not have kept it."
3,It's been about year. The metal is rusting and the plastic on the panel is coming off. Otherwise its functional.
3,"This microwave is on the smaller side. It’s decent, but it doesn’t heat the food evenly. One side of the plate will be hot, while the other side will still be cold."
3,"The BLACK+DECKER EM720CB7 Digital Microwave Oven is a great option for small spaces. It's compact and fits easily on a countertop or in a cabinet. The digital display is easy to read and use, and the design is sleek and modern.However, I have noticed that the heating time is quite slow. It takes longer than expected to heat up even simple items like soup or leftovers. While this may not be a huge issue for some, it can be frustrating if you're in a hurry or have limited time. Overall, if you're looking for a microwave that is small and convenient, this is a good option. But if you prioritize speed and efficiency, you may want to consider other models."
3,"The unit will heat up food. However, if you reduce the power on any level, it really doesn’t do a whole lot of anything. For instance, if you cook something on regular power for two minutes, it’ll be blazing hot. However, if you reduce it to half heat over four minutes, it’ll still be cold. I’ve tried to see if experiment even reducing it to maybe seven or eight power level. So I’m saying with my unit is that if you leave it all in all the time you’re gonna be happy. Anything else and you’ll be sadly disappointed  And take five times as long to get the same result. If you don’t go full power all the time."
3,"This microwave would probably work well if you are worried about tripping a breaker but for normal, household use, buy a different model. 700W is not very powerful. For instance, It took over 8 min to heat up a package of vegetables that steam in a bag (it normally takes 4 min in the larger ones)That being said, it is compact and easy to use. It is clearly marked 700W. If you’re retired (like me) and have extra time to wait for something to heat up, this microwave may be ok for you. If you’re like my wife/kids and impatient, habitually late or in a hurry, you’ll need something with a lot more power (like 1200W)."
3,The microwave door is too small to handle. The purchase price was too expensive compared to the other brands; similar items. .
3,"The microwave cooks fine.But the mechanical action of the ""push button door"" requires very hard thumb force and holding the whole unit in place with the other hand to stop it moving.  The latch is also Loud.The mechanical action of the keypad buttons is also difficult, requiring hard pressure and sliding the thumb around on the label to find the exact spot that will produce a Beep. It always takes several tries.Hence overall good as an oven, but not easy or pleasant to use."
3,It takes about a minute more to cook food when compared to our other microwave.
3,"I purchased this in October 2021, it is April 2023, and last night white sparks, buzzing, electrical fire occurred when I tried to heat butter in a microwave safe Pyrex cup. It was very scarey and I pulled the plug immediately. I have melted chocolate, butter, in this Pyrex for years with no problem. The silver metal plate inside has a bumpy burned surface. This appliance is not safe, is one and one-half years old, and I would like a refund, please."
3,"I gave it 3 stars because I think it's a decent microwave, and low power consumption.However, it appears to be the same innards as the Farberware in the same price range, and both this microwave and the Farberware have a time-of-day clock that doesn't keep accurate time – the clock is seriously fast.  After a few days, the clock is 8 minutes fast."
3,"I used to have a microwave made by Sharp and it lasted over 25 years. This Black and Decker lasted just short of two years. Maybe Black and Decker make nice tools but not microwaves? I think the motor died because it grinds and I see zaps that can light up a dark room. So, it is not safe to use anymore. When it worked it was fine, it was nothing spectacular, but fine. It was inexpensive so I guess you get what you pay for."
3,"Compact, cooks fine.My biggest issue is that popcorn bags can't turn properly inside. If the bag gets stuck against the metal plate, the paper will burn. I watch the bags to make sure they don't get stuck, which was much easier before the bulb went out (less than two years after purchase).The power adjustment button has never worked, but the return window passed before I noticed."
3,Bought for my son’s small kitchen space when my husband had to go live with him and cook for him after he lost the use of his right arm & hand and left arm in an accident and had so many other additional injuries that time to spend on cooking would be in short supply. It was the right size to fit in that small counter space but they had difficulty getting things to cook to hot enough to eat in a reasonable amount of time. So it didn’t really help as much as we were hoping. Now that my son only needs the bone grafts to heal in his arm abd then physical therapy and is otherwise functioning mostly on his own except driving he’s still not finding the microwave very practical.
3,"Purchased this microwave in September, 2021.  The size was perfect for the space and fairly easy to use.  It has a little less power than what I was used to but adjusting cooking times isn’t a problem. My only problem is that the finish has chipped at the bottom of the opening.  It started to rust and sent rusty steam throughout the unit.  I have no clue as to why a chip occurred but the unit is now mostly useless.  I hope this was just a fluke with my microwave and not a problem for anyone else.  Just a heads up on the possibility."
3,The keyboard is hard to press.  It is necessary to fix the microwave oven and press the door button.
3,"glad i bought 1500w inverter, not 1000w as i though would be enough for 700w microwave"
3,The media could not be loaded.This is a great little microwave except the inside lining is peeling off. I feel this could be an environmental hazard to ones health.
3,"I needed a new ME. Wanted something simple. This had good reviews. Small. Affordable. Great. Got it. Worked fine by choosing minutes snd start.  Then it didn’t. Followed book instructions-time, minutes, power, start. Great. Worked. NOW no matter what I choose, power will not come in!  Just counts down like a timer.  Totally frustrated and ready to dig box out of trash and return!"
3,"It’s ok, but the buttons are really difficult to press and they’re mostly unresponsive unless I push super hard which is not convenient and makes it difficult to use."
3,I wasn't expecting it to be so small a normal size plate can't hardly fit in there smh.However it does the job.
3,"I was not sure when I ordered this, I needed a smaller microwave but the power on this one does not seem to be up to par with what my old one was. I am considering returning it and getting a different one."
3,"My 35 year old microwave quit, so I bought this one, over twice what I paid for the old one. It's a whole lot quieter than the o;d one, but maybe they get noisier when they get older.""Think outside the box"" is to developers, meaning how the ultimate consumer will use it, and it's pretty good in this respect, except for the turntable. It has to be lined up perfectly after cleaning, and is hard to line up. It would be really hard for someone with reduced vision, they really need to work on that part."
3,Buttons are hard to push.  Not very powerful. Takes a lot of time to reheat any food.
3,Very low wattage. Why can't the small microwaves have the same wattage as the bigger ones? I always have to guess on cooking times
3,"This unit only has rubber bumpers on the front legs, the back legs are just extruded metal.  This became a real problem when I discovered that all 4 legs are not level with each other.  Hence the unit wobbles 1/4 of an inch!  It naturally rested on the back 2 legs that did not have rubber bumpers on them, leaving only one front leg with a small rubber bumper touching the counter top.  Hence when I tried to open the door the microwave slide all over the place.  Because I did not want to hassle with a return, I did build a cradle for it, and then created a shim to level it out. After an hour of solving the leveling and sliding problem, I tried the microwave out.  Seems to work very well, and heats my coffee almost as fast as my last more powerful microwave.  Let's just hope that the only quality control issue is the lopsided uneven support legs."
3,It wasn’t very powerful and it cam with a dent on the side
3,Hard to read display without very bright light near. No light to make display easy to see. Ad on site (ref pic) makes it look different than it actually is. Misleading ad and dissapointing. Will return and choose different brand.
3,To much trouble to send bk so I will use it w/o the 7 button
3,"I thought It was low wattage when I bought It, amazon advertises 700 Watt, but in reality, It consume 1200 watt."
3,This not bad. Not worth $88.Definitely small microwave then normal ones. Better this then none though.
3,power is not enough to properly pop a bag of popcorn
3,The bottom row of numbers doesn’t work.
3,"What I like about this model:--many shortcuts and programming: I rarely have to push more than one or two buttons even for multi-step tasksWhat I don't like about this model:--when it finishes, the display reverts to clock instead of saying ""end"" or ""open"" or anything else to remind me that there's something I need to take out--VERY WEAK FAN: it does a terrible job of removing moisture from the interior, resulting in standing water that boils away and is destroying the structure of the machine. I've had it less than two years, and am waiting for the day it shorts out."
3,Got this smaller microwave for popcorn and such because I wanted to stop myself from cooking in the microwave. It seemed to fit the bill for about a month then started getting fussy. Now about every 3rd or 4th bag of popcorn it does not heat all the way so pops only 1/3 to 1/2 the kernels don't pop so we lose the bag. Don't bother. Look for another brand or model.
3,"When I ordered this microwave I knew it would be small and not very powerful.  I really don’t use a microwave for cooking, only reheating and for hot water for tea. So, with that in mind, the microwave is just what I expected.  If you need a microwave for regular cooking, I probably would not recommend this one. But, if you only need a “teapot” then this is the one for you!"
3,Makes a lot of weird noise. Beeps during run time.
3,"The microwave itself works but the packaging foam used for the inside plate protection has to be the dumbest thought process ever. The plate shattered during shipping since the inside foam is too small and still allows the plate to move around. If you do not need a microwave right away and can afford to go through the return trouble until you get a plate that's not broken, Order this!"
3,"3.5 rating my be for now.CONS:(1) After 3+ weeks of use, still I see fumes in the oven after use (most of the time).(2) and burn smell sometimes.(3) taking slightly more time than past GE one with same capacity.(4) lesser window-glass view than my last one (of same capacity)(5) the base is not rotating, I need check/research on that why?Pros:Almost same sound as the old one."
3,"This is my third one-- same model.  It's easy to use, etc.  The first lasted about three year, then stopped working.  It's so inexpensive, well, couldn't complain.  I bought it for the form factor (dimensions)  not any other reason.  Ordered a replacement.  IT DIDN'T WORK out of the box.  Great support from Amazon.  They replaced it within 2 days.  Didn't even need the warranty I purchased.  However, the B&D batting record is not very good.  I am expecting to have to juse that warranty after-all.  Still, it works and fits in the space I have."
3,"This is a well reviewed microwave all around - so I it is possible that mine was just a dud.  I returned it because it smelled like something was burning when I used it - possibly the plug or wires getting too hot.Additionally, it is very light weight, so it slides around every time you open or close it.  Outside of the defect, it is small and may work for someone with very limited space.  Otherwise I would pass on it and look for a .9cu not this one that is .7"
3,Low power takes long time to microwave things and poor performance. NOT RECOMMENDED.
3,"Ok, so I know I went the cheap route and bought this used, but I've bought plenty of used items before and never had anything show up dirty before. Seems to work fine, but at least wipe it down, please. Hopefully more attention was paid to functionality."
3,Es algo pequeño y no calienta mucho por el bajo watios
3,Good for small spaces but weak power
3,"Low wattage of 700.  Timing buttons over 5 minutes don’t work. If cooking directions call for 7 minutes, you need to cook for 4 and then 3 minutes.  It was on sale for a reason."
3,"When I try to open this thing or push any of the buttons I have to push hard bc the buttons require a lot of force to push then the microwave slips and slides all over the place. Also takes forever to warm up my food. Would not purchase this again, the quality isn’t there."
3,"Beware those customers that wanted a stainless steel to match their decor,  this one is BLACK with a silver trimer, Disappointed about that.  I haven't used it yet, I will make another review then."
3,The inside enamel broke and started peeling after about 2 years. I needed a small microwave due to space constraints. Was very disappointed considering the good name this was labeled with. I expected more from Black and Decker.
3,"I was trying to get a little microwave for simple defrosting and cooking quick frozen meals. Forget this one. Although it is the right size, and quite attractive, the power level is ridiculously low. I donated it after a week or two. My unhappiness with the product had everything to do with my ignorance, and not any fault of manufacturer. Thanks anyway!!"
3,This microwave is very small and not very powerful. I tried defrosting meat it took 15 minutes for a pound of hamburger and forget making quesadillas in it. I would not purchase this again.
3,"It may be exactly as advertised -- I don't know. However, it is smaller than I realized it would be, and I can no longer use my microwave popcorn maker (a fancy bowl) to make popcorn. Back to the stove to make popcorn!"
3,"This size of this microwave was perfect for the space I needed. I do not like the power level. It seems I have heat my food for 4 minutes or longer. At 2 minutes just the outside of my food is heated. The middle is always cold. Even liquids that I take out the refrigerator to be heated, I have to start at 4 min"
3,The only thing I dislike is that the controls take a very heavy touch to work
3,"It does everything a microwave should do. No complaints about the product itself. I would recommend it. But it is not stainless steel. It's a black microwave with stainless trim, top and bottom of window and stainless around the control panel."
3,"Well, it works. And even bigger-sized plates. I like it, but always have to remind myself to increase the time to cook since it's low wattage. Also, smoke comes out if you leave something in there for more than 2 or so minutes cooking. Not sure if that's a good or bad thing or if my place will ultimately burn down.."
3,Small compact keyboard unlit not visible in the dark  You have to hold it down from sliding when operating keyboard.  I’m up grading very soon.
3,"Really like this microwave.  It cooks and heats food thoroughly, (fairly powerful) was a good size to fit in a small kitchen, is easy to operate and attractive .  The only drawback is that whenever I use the unit the interior has a lot of condensation so that I have to wipe out and dry the unit after each use.  Don't want the build up to start to get moldy with the door closed.  Not sure if it is a design flaw or something with my unit."
3,Is has a dent on it
3,Had a broken turn wheel
3,Doesn't have a handle.  I should have checked before ordering!
3,It’s too small. I bought it for popcorn but the microwave popcorn bag is too big and it doesn’t work properly. Very frustrating.
3,It's ok for now. I knew I wasn't buying anything but a basic microwave. You have to be really careful putting any weight on the front when the door is open because it will tip forward.
3,There is not sufficient ventilation for moisture to escape.  I'm tired of having to use several paper towels to wipe out down the entire interior every time I heat something moist.  It's unfortunate because I liked the small size a lot.
3,"I think this is a little too compact and too weak for regular use. Bought this because my standard one went out of commission.I stilll have it because I use it lol and it works, but ideally something slightly larger and more powerful would be better."
3,This microwave sucks. It is compact but good grief. You can heat a plate of food for two minutes and it's half cold. Both eveness and timeliness are lacking. Pass!!
3,The first one that came was defective. It wouldn’t open at all so they had to give me a new one which has a ringing noise constantly but overall it does work and do the job
3,Very difficult to pop popcorn from a bag. Plus the cook time isn’t the easiest to figure out. It took my family 2 weeks to get to cook like they wanted.
3,Takes a really long time to heat up any food. Things that normally take 2-3 minutes tops takes 5 to 6 minutes.
3,"Cheap, wobbly -- doesn't heat evenly. Inside little square part is dark yellow burnt stain and will not come clean...."
3,"I really thought I'd found a great microwave. Yet now this thing only works half the time, despite pushing the button it won't start, even though I've checked the power and connection, the door is closed firmly, the buttons are clean, everything checks out and should work. So we have to open and close the door several times before it'll work."
3,Takes twice as long to cook foods than my old microwave. It works but not as well as it should for a brand new microwave.
3,"The turn table messes up, the inside is so small a bag of popcorn wont rotate. This microwave isnt even worth the money it costed. The power of it is minimal everything needs warmed up even longer than normal. Popcorn doestn rotate well and to cool it thoroughly you need to push popcorn button 2-3x"
3,"It's ok.. but you get what you pay for. Small, no door handle, push button to open and it slides all over the counter. Super Light weight, I bought it cause I needed a replacement fast, but I'll spend more for one in my Kitchen and move this one upstairs. It's small enough for a bedroom suite."
3,So light I have to use a teflon dish drainer under it to keep it from scooting around when I close the door.  No light on face to show numbers when using it when light is low in room.  Other than that it works as any 700 watt should.
3,It doesn't have enough power. Everything takes longer. That is my fault for not reading the wattage. Otherwise it's great
3,Nice microwave but received a dented product.
3,It’s so light that when you push a control button it moves the thing further back on the shelf. Lol.
3,Was expecting a little bigger of a Microwave. Its pretty small for the price.
3,Very low power sorry I purchased it
3,Pretty good microwave. Serves its purpose and not horrible to look at it
3,I did not realize that 700 W meant I would need to estimate the time needed to be added to instructions on packages.  So my fault that way.
3,Love it but when it gets too hot it makes these long beeps. Don't know how to stop it. But great for it's price
3,This product works great but it’s super tiny. I looked at the dimensions before I bought it but realistically not many things fit inside. So think about what you’ll be microwaving before you buy it.
3,Very weak low wattage device. Everything takes longer to reheat or cook.
3,This is not the size I thought this microwave would be it's too small is smaller than the one I had at first
3,"Very small, and not as powerful as I expected it to be."
3,It’s a microwave. It works. What else is there to know?
3,Smaller than I thought will have to replace for larger size
3,Receive microwave with a cracked glass insert.
3,Very weak power. I guess because it is small.
3,Thought it was much larger
3,Not worth the money for the size.
