rating,review
1,"The media could not be loaded.Update: I purchased this microwave on March 28th 2017. It has been screeching, moaning, & grinding for 2 months with light use. Thankfully it has a 1 year manufacturers warranty. I contacted customer service on 10/2/17. The warranty & phone number is on the back of the microwaves instruction manual.I called 877-648-5973. I was asked for my name, address, phone number , date of purchase, where I purchased it from, what was wrong with the microwave, etc:  I was then asked for the information on the back of the microwave. Model number, serial number , manufacturer number , & FCC ID number. I took pictures of the labels on the back of the microwave before I called customer service.I provided all of the information that was requested from me. The customer service representative instructed me to send a copy of my receipt to ""customerservice@icallservices.com"". DO NOT send any information to the email address listed on the back of the instruction manual. Call them first.I was told that I would receive a call from them shortly before they send out a replacement microwave. The customer service representative said that this takes about 3 weeks. If you don't have your receipt you can either print out a copy from your Amazon account or take a picture of your Amazon receipt & attach it to an email.Unfortunately the return window for Amazon had passed by the time my microwave started making weird grinding & screeching noises. The 1 year warranty definitely came in handy.2nd Update: As of 1/20/18 I’m still waiting on a replacement microwave from Farberware under my 1 year warranty. I’ve made countless calls only to be told that SAMANTHA is the only supervisor. Samantha is the only person with the LIST of replacement microwave shipment dates.Samantha is always in a meeting, just left, or she won’t be arriving for another 30 minutes. When I call back Samantha is in a meeting. I will never buy another Farberware product. I think they’re giving me the run around until March when my warranty expires. I’m going to file a complaint with the BBB.If I knew then what I know now I would’ve never spent my hard earned money on a Farberware microwave.3rd Update: Today March 1st 2018 I finally received my replacement microwave (warranty) from Farberware. A total of 5 months after I requested a replacement under my warranty. It was delivered out of the blue by UPS at 6:45pm today. The microwave is brand new. I’ve included a side by side pic of the old & new (unboxed) microwave.I’m not excited. I’m already wondering what’s wrong with this one.4th Update: May 16th 2018. The new replacement microwave that I received on March 1st 2018 is making noises. I’ve included a video this time. I’m cooking a TV dinner. I’m sooooo done with Farberware.😅😂"
1,"The microwave seemed fine and perfect for what we wanted. We have an old house from 1967 that was remodeled, but still had no space for an over-the-oven microwave. The size was not too big and not too small. It was easy to use, but after a month, the turntable stopped working. It began to stop turning in the middle of heating something. Then, it would start up again abruptly. This would cause the glass tray and whatever food was on it to jump and jerk around. Since we got this only a month ago, I sent an email in to the company today. We will see what their response is.UPDATEYou will never believe this. The company, after I gave them a copy of the proof that I purchased this product, told me they would send me another one...AFTER I send them a picture proving I had cut the cord from the defective unit! I have never heard of something so ridiculous in all my life! I told them that I don't believe it to be good customer service or good business practice to tell me that, on top of dealing with a defective microwave, I would have to pay to take it to the dump. I also told them that they were making the insulting assumption that I am attempting to cheat them out of a microwave. I realize there is no way to PROVE that my microwave is malfunctioning, but I told them I expected to ship it back to them (AFTER receiving the new one and at no expense to myself seeing as how it is their product that is defective and it is still very much under warranty) so that I would not be without the use of a microwave and not have to pay extra to take it to the dump. They have not since responded to my email! I contacted Amazon, even though it was after the 30 day return window, and they were gracious enough to work with me. I was also told that Farberware is no longer in business. The use of the name of their company was sold to different companies for different products. So a totally different company makes their blenders than makes their microwaves etc. I will update again if they ever respond."
1,"The media could not be loaded.Bought this Farberware microwave to match my black stainless steel appliances and desperately needed a new microwave! First, upon arrival I noticed it was in just the original box you would buy a microwave in stores in and the box was damaged. I thought no biggie maybe the microwave is fine there is styrofoam inside the box to help protect it. Pulled it out the box and seen no damage. However, after setting it up and running it, this thing is SO LOUD! It literally sounds like a loud vacuum cleaner and rattles like no other! I also noticed a VERY VERY STRONG CHEMICAL SMELL! It was so horrid, it smelled throughout my entire kitchen! Once again, I really tried to give it the benefit of a doubt and tried heating up some food in it. Well, my food tasted funky and again with the horrid chemical smell! I do NOT recommend buying this microwave! I should have known better from all the bad reviews on here, they weren't lying! I sent this disaster back and got my refund, will look elsewhere for a microwave."
1,the display surface is like plastic wrap. it bubbles and peels off. There is actually no way to file a warranty claim even though it says it had a 1 year warranty. Farberware is two different companies and in the US their microwaves seem to be run by a shell company that has no contact info and the Farberware that makes glassware disavows all knowledge of microwaves in the US. farberware microwaves has a website that has no contact info or way to request contact.
1,"I have no picture because it’s gone. It’s been replaced by a Panasonic..  the first time I used it after four minutes of heating it decided to stop and cool itself off then you can’t use it till it decides to stop running the fan I took the food out close the door the fan just kept running I had to unplug it or leave the door open then I had to hit it on the top to stop the fan. I couldn’t use it to heat anything up for more than a minute before the fan went on and it wasn’t heating. I threw it away. I’m super upset. I wrote the company and got no response my Panasonic Genius Sensor 1200W Inverter is awesome . Nowadays there’s no customer service. I sent an email to February. They said somebody would get back to me. Every time I went to chat there was nobody available, so yeah it has a warranty if anyone contacts you.NOPE spend the extra money and get a good one"
1,"This microwave is made cheap, and I regret my purchase.  Half of the plate will still be cold after two minutes.  I essentially bought a piece of junk that need’s upgraded with a microwave that actually works."
1,"We have contacted the company and informed them of the defective work on our microwave and so far they have replied with a claim number and that is it, and we could get a real response in maybe a month, so much for customer service. The photos tell the story, in one photo there is a steak knife sticking in the bad area of the frame, in the following photos you can see the microwave light through the gap in the frame. The gap in the frame should not be there, it should be sealed totally, BAD WELDING. Looking at the photos the microwave light can be seen really clearly in the last photo. The microwave is really loud when in use, it growels loudly drowning out the TV that is in the kitchen. We have not had this microwave very long, less than 3 months, long enough to be out of the return time, we just did not notice the gap in the unit because the microwave sits at a angle on our counter top. We are thinking about buying another microwave, it will not a Farberware product. Don't buy this microwave!"
1,I liked the size and power. BUT IT SMOKES WHEN I USED IT! I don’t think so. Sent it back right away. Used it once for test after it arrived. .
1,"Only lasted 2 years with normal use-warming foods up mainly. Will not turn off after food is done. When door is opened, keeps running. Contacted farberware customer service. Told me only has one year warranty so can't do anything. I said that means I will have to get rid of because its a hazard to use. He agreed and then told me to have a good day. WILL NOT BE PURCHASING ANYMORE FARBERWARE PRODUCTS!!"
1,This never actually worked great from the beginning. The tray that rotates would skip and stop. Then every once in a while the food would be stone cold after going through the entire time chosen. Now after 3 months it won't heat anything. What a huge waste of money
1,The top and back of the microwave cover  was extremely hot to the touch after just three minutes of boiling water in a microwave safe measuring cup.. And tbe microwave was very noisy. Sadly I had to return the product.
1,"Don't bother. Issues: (1) LOUD broke on 2nd day and (2) bulky.First, and most importantly, the microwave is either defective or broke on me the second day of use and now I'm either left dealing with a huge headache or loosing $108.00 (purchase + tax). The first day of use, the microwave was fine so I threw out the packaging it was received in. Second day of use, the microwave started to malfunction. Not only did it take longer to heat up the same fluid (cup of coffee) BUT it started making a REALLY LOUD noise. So loud that it woke up my girlfriend one time in the living room. It sound like heavy industrial machinery is on. I might as well warm my coffee up on a backhoe. Now that I have this bulky heavy product what do I package it in to return it? And I have to carry it down 5 flights of stairs. Such a waste and headache to buy anything off of Amazon that is more than 10 pounds. I'm starting to realize that the quality on Amazon is so inconsistent and you're often left with a huge headache when dealing with returns. Maybe I missed it but I couldn't find  a telephone number to call Amazon to speak to a customer service representative to ask questions regarding the return packaging. They have basic instructions but I need more clarification. What a HEADACHE. Just GO TO A BRICK AND MORTAR STORE TO BUY APPLIANCES.Second, although I noted the measurements prior to purchasing the microwave, it just appears larger than it actually is when placed on your counter space. It's bulky. Had the microwave continued to operate normally, the bulkiness wouldn't warrant returning it. But thought I'd mention it anyway. Otherwise, the appearance/design of the microwave is nice."
1,Had this product about 6 months and the turntable inside the microwave no longer spins while in use also if you turn it on for more than 3 minutes it turns itself off .  Would not recommend.
1,"Don't like this microwave at all. Arrived w scratches in the enamel on the inside bottom surface. Suspect it would continue to scratch easily. Also had small piece of plastic broken off top of door. Inside cavity very small, esp height. Keypad is also very small and frustrating. Finally it's loud and sounds awful."
1,"Ignore my previous review. We set the oven on an upholstered bench while we were painting the kitchen. We baked a potato for lunch, and that is when the oven overheated. We did not realize we had cut off the airflow.I apologize for my review. We were at fault."
1,I purchased this microwave less than a year ago and it’s already broken.
1,"At first I liked this microwave.  It's small, runs quietly and works well.  But in almost exactly 4 months it suddenly overheated when trying to bake 2 medium size potatoes.  The control panel buttons did not work.  the inside light wouldn't shut off and the potatoes were rubbery and petrified.  After we took the potatoes out the oven got hotter and hotter even though it didn't appear to be still on.  I tried two more potatoes but the control panel didn't work again and the over over heated without ever really coming on.  We had to unplug it because it just kept getting hotter and hotter. We tried to contact Farberware for a manufacturer's warranty as it ws past the Amazon warranty.  None of Farberware's phone numbers or emails work.  Some are disconnected, others don't reach a human.  On the website it says they have so many returns expect it to be 8-10 weeks before hearing from Farberware.  Obviously we lost our money on this product."
1,Very nosey.I personally don't think it was from the factory by the packaging.I purchased the black front and it's hard to view the keys.Sent it back to Amazon the same day it was received.
1,I was very disappointed and worried for my safety having this product in my home. It started smoking inside every time I use it.. I cannot return it and would not recommend you purchase it !!
1,"This microwave only lasted 3 years…barely...and the scary thing is, it started by briefly starting up when the door was open!! Yes OPEN!!From now on, I won’t buy Farberware unless it’s a pan"
1,"I purchased this microwave 11 months ago. I was doing my routine cleaning with vinegar and water and noticed the bubbled look on the interior top of the unit. 90% of the time we use our food cover to prevent splatters and keep it cleaner. I thought my boyfriend had exploded something and left it. Well come to find out it was nothing but bubbled paint and rust underneath when I tried to wipe it clean. I was disgusted, angry and disappointed to say the least!! I had to go and buy another microwave because it obviously is unuseable in this condition. Thank God I caught it when I did or there could have been a disaster. $100 microwaves should not do this when the up-keep was done on it. I was expecting years out of this purchase. I should have purchased the warranty but did not due to the fact that the reviews I read were better than other brands I had looked at. Well I was fooled I guess. No more Faberware brand for me!!"
1,"I purchased this microwave and used it the 1st day to heat my dinner plate.  It worked, although it seemed it wasn't heated all the way through at about 1:30 in the microwave. I thought nothing of it and the next night I put it in for 1:45 thinking it would heat all the way through.  However to my surprise, it did not heat the food at all!  It turned on and powered up 'like it was heating' however, nothing!  I tried several things, including a hard resent of the microwave plus a few other things I found online for this brand microwave.  Keep in mind this was purchased new.  I ended up requesting a return through Amazon and they are having UPS pick it up Monday.  Not buying a Farberware microwave again!"
1,"During the short time it operated it was fine and I would have given it an excellent review. However when I attempted to heat a frozen entree the evening of November13, a few seconds after I pushed the start button, there was a minor explosion! The microwave started buzzing, sparks were flying, and the food flew  all over the interior and started flaming. Of course I immediately unplugged so it would stop. The food that was flaming took a few seconds to extinguish on it's own.There was nothing metal in the microwave that could have caused this and since this is the usual thing I have been using the microwave for without a problem I don't know what would have caused this reaction other than it being defective.I haven't requested a replacement or reimbursement yet, but I will update this review with information about how Amazon handled this situation when I get a resolution from them."
1,"The media could not be loaded.I don’t like this product because it doesn’t work !  I wasted my funds and my time getting it . The microwave cuts on as soon as you plug it in but it doesn’t cut off or get the food hot ! The numbers don’t work on it as well , it don’t let you heat anything up better yet turn it off without unplugging . I would like a full refund for this waste of time"
1,"The microwave arrived dented, door misaligned, noisy, and we could see the light through the sides and top of the door.  I am returning and not ordering it again."
1,"Bought on 7/23/2023, noisy, has overheated & stopped working several times, basic junk, but too late to return now per the 30-day return limit of Amazon."
1,"Very disappointed in this microwave.  When running, it makes a loud vibration humming sound.  I have never owned a microwave or used a microwave that makes such a loud noise.  The defrost does not work as it should.  Returning this product, I do NOT recommend."
1,This microwave seemed to be a nice one until recently. It just completely stopped heating any food up. It’s only been 6 months since I’ve purchased it. Very disappointing especially since microwaves aren’t cheap. At least not for our family. I’d avoid this one if you can’t afford to replace it after a short time.
1,"This microwave quit working 1 year after I purchased it. I only used it to reheat food and make popcorn, so very little use. Very disappointing, another appliance that is going to be thrown away, because it is cheaper to buy a new one than it is to repair this one."
1,"The shipping was prompt.  The damage to the box by UPS is inexcusable.  They have been extremely lazy and careless at their jobs, especially items marked ""fragile"".  It's a game to them to see how much damage they can do to those marked in this way.  However, the box the microwave came in was not damaged, just the box the box was in.  Pulled the microwave out and it was beautiful.  Then I plugged it in.  It sparked, smelled and made high pitched sounds like it was going to explode.  My husband got home a day after I had it set up.  He listened to it and immediately requested a replacement Microwave. It would heat some food REALLY hot in just a minute and other foods not at all.  But the glass plate and the top of the microwave would get so hot that you couldn't touch them.  Not good.  Got the new one in today.  Excited!  Pulled it out, plugged it in...SAME EXACT THING!  Can't touch the glass plate it comes with as it burned my fingers and can't touch the top on the OUTSIDE of the machine.  Microwaves are NOT suppose to get hot on the outside.  This is  dangerous machine and it sounds, smells and feels like it will easily cause a fire!  GET A DIFFERENT BRAND!  Once could be coincidental.  Two times...not so much!"
1,"This is the SECOND one of these that I got. The first one was bad straight out of the box. The tech on the phone asked me to turn it on so he could hear the noise it was making, and IMMEDIATELY told me to shut it off.He said the Magnetic Resonator was bad.They had me purchase a new one, and I was told I would get a full refund.I got the refund, but it was minus a $25.00 restocking fee. When I called them back about the discrepancy in the price they said they were sorry but it is a normal charge any time something is returned.Now I have had this one about 3 months and when I was heating up a cup of water for my coffee it started smoking.It now is making a loud noise like a bearing is out in the turntable.It still heats just fine, but the turntable is screaming and grinding.I am getting ready to call them again.I would NOT recommend this brandI had a EMERSON microwave for 32 years before it went out, but I could not afford that brand right now with the Covid-19 and lack of funds, so I got this instead. MY BAD"
1,"The simplest thing of setting the time, according to the instructions was impossible. When the clock button is pressed non of the numbers I would function at all. Some of the other functions I tried it takes a tremendous amount of pressure to make them operate. This one is heading to goodwill and let someoneElse deal with it"
1,"I bought it March 31st, it is August 10th and when I got a hold of them immediately saying it was loud they said that was normal. Now it sounds like there's an airplane trying to take off in it and I'm afraid to cook in it..... Don't buy it."
1,The microwave won’t heat food anymore.
1,Thought this item was new and it wasn't Ewen had a dirty glass tray I side of it
1,Lasted 2 years with use e every other weekend only. Poor product-fire danger-do not buy!!!
1,Second one I bought and smokes seems like it will blow! Cheaply made and fire hazard.
1,"I had read the reviews and there was complaints about the noise level of the microwave oven.  The reviews did not come close to the irritation of the noise level.  IT IS LOUD!  Additionally, the control panel of my unit did not operate properly.  Setting the time should have been extremely easy.  My unit would not accept any number other than 1,2 or 3.  And I wanted a white microwave oven.  This one is all stainless steel except for a small square of white on the front.  I do have to say, Amazon was efficient and extremely helpful with the return."
1,Its huge and  SUPER loud.  I hate it.
1,"I removed my old Magic Chef microwave which always worked reliably, but the door opening button stuck a little bit on one side (after 10 years of daily use!). I plugged this new product into the same outlet and the power came on, I set the clock and tried to heat up a bowl of soup. The turntable turned and it made noise (more than my other one) and seemed to be working but after 30 minutes of trying and reading through the manual, I gave up. My soup was still cold. I plugged in my Magic Chef and was happily slurping my soup in about 90 seconds. Bummer but the manufacturing must not be as good as Amazon thinks because this is now wasting more resources to be returned. I guess I will stick with my good old Magic Chef!"
1,"I'll keep this review short and to the point. DO NOT WASTE YOUR MONEY!!!Not only was this item damaged in transit, but it is very poorly made. I doubt seriously if this unit is even significantly shielded against radiation leaks. Plugged it in once and struggled to set the clock. Not that it was difficult, you had to really apply pressure to the control panel buttons. Sometimes they registered, other times no. Tried to boil water in two cup glass measuring cup. WOW! This thing howls! Very noisy! I unplugged unit and sent it back.I still need a small microwave, but I think I'll spend a few bucks and get something I can depend on of high quality. This unit is junk!"
1,I purchase this for my kitchen and was not ready to use it. When I was ready 6 weeks later it didn’t even work!!! I have passed the return date but it is a shame that it never expected this to happen!!
1,"Would give it a ""0"" stars if possible."
1,Maybe we just received a lemon and the box did arrive damaged but when plugged in made loud grinding noise with stopping and then starting again that was very concerning.Returned for refund. Not a good experience. Would not buy this product again.
1,"I am very disappointed with this microwave.First impression: compact, sleek looking, just the right size for what we need, it is perfect.We have always realized it was not the quietest but now it seems as though the inside glass tray no longer fits correctly. It makes an annoying noise when it is on and the sound of the screeching turntable is awful.If I could return, I would."
1,"After I warm up something, this microwave started dinging constantly.  I have to unplug the microwave to get the dinging to stop. Also, the start button is supposed to automatically warm up something for 30 seconds if you hit that button only.  It will warm 30 seconds sometimes and only 10 seconds another time.  It will pick random times to warm and doesn't do what you want it to do.  Most of the buttons are defective on it.  This is a terrible microwave.  Do not waste your money.  Oh and of course it worked fine until 42 days later, then all of the problems started (after the return window)."
1,"I have bought this same model of microwave in the past and was very pleased. When the last one finally died I purchased this one on January 30th,It is May 4th and it is already dying. 3 months of use is ridiculous. I am extremely dissatisfied."
1,This microwave easily overheats and just off.  I tried to cook two microwaveable potatoes and after 14 minutes it overheated.  Would never buy this product again.
1,"DO NOT BUY THIS MICROWAVE.Bought this for my senior citizen mother on her fixed income.  Ordered June 3, received June 6 and delivered to my mother around June 10 (Amazon deliveries can never locate her condo so I order them to me and deliver).  Mom calls me tonight, August 12th, to tell me it's not working.  She's checked the circuit breaker, changed outlets, we went over everything and nothing.  The microwave is dead.  No return feature on Amazon now that it's over 30 days and I can't access any other means of Amazon support to find other options via warranty or whatever.  Will never buy another appliance via Amazon and will never buy another Farberware product.Anyway, if you're considering purchasing this microwave, don't do it.  I warned you.  Sorry if I sound off balance, but  I have too many things to worry about besides a crappy microwave that barely lasteed two months.This was not purchased as part of promotion.  Full price was paid/wasted."
1,"Because this was recommended to me by friends and family, I ignored the bad reviews and ordered this microwave. Ordered on Aug 6, 2020; mid-October it started screeching and banging like it was going to blow up. It was past the return window but since Farberware has a LIFETIME limited warranty and since it had only been 2 months since purchase I started trying to contact Farberware and Edge Consumer Brands (which is listed on the Warranty document). It's now November 5th and I have yet to be able to get through to anyone. Emails ro Edge returned as undeliverable; Farberware customer relations (recorded message) told me to call Edge and THAT phone # tells me that I’ve reached a number that is not available from my calling area (WHAT??); the phone # for Edge on the Warranty gives me: “Not assigned yet"" - again (What??). This is ridiculous. They give you NO way to get in touch with them about a warranty.  I'll never buy a Farberware product again!!"
1,"This microwave was delivered not even two months ago. We used it very lightly. Mostly for popcorn, etc. It has fewer than 10 total hours on it.We were using the microwave to melt butter in a Pyrex bowl, and it started making a slight rumbling sound. At first I thought the platter was not seated right, so I re-seated it, and started the microwave again. A couple of seconds later it was arcing like crazy. I unplugged it and took out the butter. And got a wonderful burning smell for a bonus."
1,"Lasted just days shy of 4 years. It seems like all appliances have turned into temporary, short term use, throw away, plastic junk."
1,It doesn't have all the parts so it doesn't work.  Tried contacting the seller.  No answer.Returning it today.
1,it's not stainless
1,"Phone # shown transfers to another line, then got a hang-up response.  Website experience asked what was the problems and then wants payment for a tech to help!"
1,I bought this microwave for my granddaughter when she moved into her first apartment. That was in February of this year and the microwave has already stopped working. She says some of the buttons work but some don’t. Doesn’t last very long.
1,The media could not be loaded.I bought this instead of a different microwave that I liked the looks of better and very similar price based on the measurements picture they show... I was led to believe the opening on this microwave was 14.5 inches across and 9.1 inches tall It! NO! It is more like 12.9 inches wide by 8.25 inches tall.. I am talking about the OPENING only... not the entire dimensions of the microwave. Very misleading... I haven't used as we are debating if we want to return this one now.. so I cannot comment on anything else. I will say the door seems loose and doesn't exactly line up flush either.  Please see pictures.
1,I disliked that it broke within 3 weeks
1,"The microwave was non-functional right out of the box.  As soon as it was plugged in, the platter rotated and the stop button would not stop it.  The start button did not do anything."
1,"BEWARE!  ""Programmed Obsolescence!""  This oven worked great for the first year.  However, just at the 12 and 1/2 month anniversary, the ""start button"" stopped working.  We adjusted by just hitting a number on the number pad and that would start the oven to cook for that number of minutes.  It eliminated the possibility of cooking something for say, exactly 30 seconds, and now we need to ""babysit"" the microwave so things don't over cook.  Since then, other buttons have started to break.  It's a bummer.  I hate to have to ""dump"" this oven because I HATE the thought of adding to a landfill, but it just isn't built to last.  Returning it seems like it's not an option now that it's 13 months and 15 days post purchase.  At least a Bed, Bath, and Beyond you can take a product back for up to a year, no questions asked."
1,"This product was ordered on the 15th of May...arrived within 2 days and was set up for use. After less than a week of very light use, there was a loud buzzing sound coming from inside by the light...think of a how a bug zapper sounds. Even when it wasn't running it was still buzzing. Today, the 30th of May, after a 4.5 minute cycle to cook a potato, upon opening the door at the end of the cooking time, the entire microwave made a popping sound and died. After trying several different outlets (after assuring they were in proper working order) I'm sending the thing back. The outside of this oven gets extremely hot to the touch as well after running for very short periods of time. This is not the quality I've come to expect from Farberware and doubt I'll be purchasing any of their small appliances again in the future. Save yourself some time and money and get a Westinghouse or Black and Decker...stay far far away from this microwave."
1,This was a housewarming gift bought two months ago and opened today. Handle was broken and now can’t be returned
1,Used at home and worked fine at first. Then no buttons worked. Wasn't child lock either.
1,"Not only is this machine incredibly noisy compared to my old one (which was over ten years old) but it also is rickety and shakes while cooking. I have everything installed correctly, that’s just the way it is. BUT the WORST PART: it doesn’t cook well at all! If a package says cook time is 5 minutes this easily takes ten. It’s on 100 percent cook level. I’ve looked online and people agree these are well known problems."
1,"It was an okay microwave. However, it lasted the shortest amount of time a microwave has ever lasted for me. Only a year and a half before stopping completely. Would not recommend."
1,"It looked good on my counter and it was exactly what I wanted, but it didn't work. I plugged it into all the outlets in my kitchen, but found no signs of electrical life.  I ended up buying a $55 microwave from Walmart.  I have a hard time getting around, so I paid $12 to have UPS pick it up.  This was a disappointing experience."
1,"Horrible experience with this microwave, despite so many positive reviews!  Should have listened to the reviews that listed the problems they were having.  After 2 months, the microwave would not heat properly at times.  The light and the turn table spins when cooking, but the food was literally stone cold.  Then, the microwave would time-out at times.  After setting the cooking time, it would sound a continuous beep and the screen (showing the time setting) went black -- could not clear the error by hitting stop, had to unplug the oven and wait a few minutes and plug it back on to clear the error.  Noticeable wear on the number pads as others have commented.  Definitely NOT recommended, and sorely regret this purchase!"
1,The inner top surface of the cooking area shows holes and degraded areas; probably some material feel into food while cooking. I just discovered this problem and have contacted the Consumer Protection Agency. I am also seeking out other legal resources.
1,"the handle is secured by small metal pins or screws at the top and bottom. The bottom one broke. Very difficult to open without the handle, and no way to repair it. superglue didn't work, and no way to replace the screw."
1,This Microwave is just over a year old and for months it has been coming on by itself even with no time put on it. Dangerous
1,First off the unit smokes inside at times depending on what you put in it.  Then if you continue using the unit for over 20 minutes continually it will cut off I guess because bit overheats.  You have to press the buttons hard to initiate.  I do not recommend you buy this unit.  It makes the brand name a disgrace they usually make better products.  Stay away
1,This was great for the first couple  months. I have had it not even 2 years. It pops the circuit every time I use it. It's really frustrating. Now it barely  heats too. It used to defrost a 16oz container in a minute now it takes 6. I like the design the dark grey inside. But this is the worst microwave I've ever had. My old one I had for 9 years. Worked great. I gave it away because it was still working great. I bought this one because  I just wanted  a newer nicer looking one. Pretty sad. I have to buy a new one again.
1,sounds like a motor boat. even my 100 y/o mother can hear it. also if you want white another reason not to buy. the only white is the glass front. i did not want to order on line in case it had to be returned. i am almost house bound but made a trip to lowes  to buy one but they had no stock for what i wanted & 3 week to deliver so i took chance & ordered on line. now am stuck & unhappy with product. physically not able to carry to ups for return. 1st time sorry i bought something on line. should have read reviews-lesson learned the hard way 2-12-20  HAD THIS 6 MONTHS & IT CAUGHT FIRE. PURCHASED 8-1-19 FIRE 2-11-20 GLAD TO BE RID OF IT & THAT HELP WAS HERE TO
1,Please carefully read the one star reviews. This thing is a piece of crap. Every other microwave I've ever owned has lasted years. The only reason we ordered a new one was that the old microwave carousel mechanism stopped working after about 5-6 years of daily use. This POS only lasted less than three months & now when we start it up it sounds like rocks are being rubbed together and tumbled as the carousel revolves. Same exact problem as other reviewers. If we had purchased this at a brick & mortar it would be going straight back but since it was purchased through Amazon we have to deal with the lame warranty and what...send this thing back and be without a microwave for a few months? I will never purchase another Farberware product again and definitely will not be purchasing anything electronic from Amazon in the future.
1,It lasted 10 days then the motor burned.
1,"Extremely disappointed in this product and am returning it for a different model.  This unit did not cook evenly and as an example - when  microwaving popcorn with 2 consecutive bags, the first one partially cooked with many kernels un-popped.  The second back only popped about half of the kernels.  With previous microwaves I have always been able to set the time for 5 or 6 minutes and then cook one bag completely followed by popping the second back completely by just putting it in the unit and hitting the start button.  I would not recommend this Farberware 1.1 Cu Ft Stainless Steele Countertop Microwave Oven."
1,Bought it thinking its a good brand but it doesn't work properly.  I am always afraid of fire when using it as vapor comes out from inside while heating the food.
1,The microwave suddenly stop working. It doesn't turn ON.(No power)
1,"If need warranty upheld, recommend using and going through Amazon. Take the money and RUN. Buy better item like Toshiba.Used maybe 5min per day for 10mo. Light went out, turn-table just sat, and only clock ran. .OK, got replacement with 2wk warranty in damaged box, believe a return, thus unwilling to accept.  So they did extend warranty for 6mo but loud (probable original return reason) and after 3mo it screamed. A toss out!"
1,broke after 4 months. went through trouble shooting. still not working. amazon and farberware are no help as it should be covered at least by a 1 year manufacturer warranty.
1,"I had it for two weeks and it does take a bit longer to cook food than what I’m used to using.I put a larger baked potato in the oven tonight and I said the time cook for five minutes and before the timer went off the whole apartment was full of smoke and I open the door of the microwave and the potato was on fire and completely charred there was no paper nothing in there I just put it on that plate or turntable. Obviously, that’s not supposed to happen after two weeks.Returning to Kohl’s tomorrow.  I should’ve listened to my instinct told me not to get Farberware because they’re not noted for their microwaves."
1,"won't let me return item...I have to start, then stop, then start again for it to begin working"
1,This microwave is terrible. It doesn't heat evenly and often leaves my food cold in the middle. The buttons are difficult to press (digital) and the display is not user-friendly. Disappointed and do not recommend.
1,I literally just bought this a month ago and now this thing doesn’t even heat up anymore.  All I’m asking is either for a refund or a replacement… when I first got it it was amazing… but I’m very upset and angry about this…
1,Product gets too hot. Not safe to use. Must replace for safety.
1,"Failed after 4 months. Noisey as all hell. Farberware doesn't run their electronics anymore, it's Spectrum Home Appliance. $60 microwave at the best"
1,"Ordered this microwave and it broke after a few days. Sent it back, got a replacement and broke again after a few weeks."
1,"This thing is so loud, it's unnerving. Not just the cooking sound either. The beeps are also loud enough to hear when I'm upstairs with the TV on."
1,Worst microwave ever I’ve only had it for a few months and it already fried
1,Not very happy. This microwave looks great but it doesn't heat a cup of water
1,"Box was fairly destroyed, the packing materials pretty much disintegrated, the microwave itself ""looked"" in good condition, but the microwave didn't even work.  Tried different modes, nothing.  Be very cautious when buying something from this seller."
1,"Plugged it in, was running for 1 minute, all of a sudden it went dark. No display,no light, no beep to signal end of cooking time. Unplugged it, thought maybe it overheated, plugged it back in after 5 minutes…nothing. Outlet worked fine for everything else."
1,"I struggled with 1 or 2 stars for this review.  It has been less than 3 years since I purchased this microwave and like some other reviews, I am now having to replace it because of rust issues on the interior.  The entire top has bubbling paint and rust now to the point where flakes are falling onto anything that gets microwaved.  I hadn't noticed it until recently but to be this bad the problem has to have been going on for a while.The microwave does its job as expected - but rusting on the inside after probably a year and a half or two?  Absolutely unacceptable.  I would look elsewhere."
1,We've had this microwave for less than a month and are having to return it.  It has started coming on by itself and will not shut off unless you unplug from the wall. Very disappointing.
1,Very bad product...AVOID!
1,"So not happy with this microwave. I spent quite awhile doing research, and thought this would be a great machine. When I tried to use it this morning, the number pad was nonfunctional for numbers 4-9 and I had to push very hard, and off to the side, of numbers 1-3.  I thought maybe it was just me, but my son could not get it to function properly either. We did heat up a cup of water using the beverage button, which did work, and I was dismayed at how loud the machine was when it was working. Also, due to the color of the door, even though there is a light inside when the microwave is in use, you can't see what is in there very well Terrible product, in my opinion, returning it immediately"
1,"There may be a ""trick"" to using it.  It burnt the bottom of the few frozen brussels sprouts I tried to cook.  Smokecame out of the door as I opened it.Nothing is automatic.  When you use it you have to click stop twice before it will return to the time of day.  It will show the length of time you used last.It makes odd noixes as it is being used.  Sometimes it sounds like cracking plates.  These are micro-safe that Iam using.Why I didn't send it back when I had the chance I will never understand."
1,After less than a year this product began to smoke internally while not even heating food correctly. Do not recommend
1,Got it with the box damage a few scratches and the plastic ring in the inside broke!!
2,It takes longer to heat than other microwaves I have had even compared to my lower watt microwave. It also seem to have a shortage right in the middle of cooking it flashes like there is aluminum in there. It is like an electrical discharge. It scares me. I believe I may have gotten a bad one. It is Amazon's choice so it must have been one of a kind.
2,"Aloha, I grabbed this microwave oven when my previous Hamilton Beach one died prematurely after about three years, since it was the same large size and relatively inexpensive at $115.  However, although the new Faberware oven cooks food adequately, its heat levels are wildly erratic and it often warps or otherwise damages even microwave-safe plastic plates and containers, a problem I never experienced with my previous oven.  I have to use a ceramic plate now when cooking high heat foods like french fries, which is an unnecessary hassle.  There's lots of different microwave brands available, and I will certainly never buy this one again after such a poor experience!"
